EventID,ParticleName,IncidentEnergy_keV,TotalEdep_keV,MaxDepthSiC_um,TrackLength_mm,NumSteps,NumSecondaries,MeanEdepPerStep_keV,EdepStdDev_keV,ParticleStopped,FinalKineticEnergy_keV,EnergyEscapeFraction,BraggPeakDepth_um,BraggPeakIntensity_keV,SecondaryTypes
3975,e-,100.000000,100.000000,17.173291,0.053756,13,0,7.692308,5.931575,true,0.000000,0.000000,5.604247,22.257821,
3976,e-,100.000000,100.000000,9.277178,0.025004,7,0,14.285714,16.669153,true,0.000000,0.000000,6.439243,51.128674,
3977,e-,100.000000,100.000000,39.012000,0.057066,14,0,7.142857,6.255127,true,0.000000,0.000000,38.780843,25.460448,
3978,e-,100.000000,100.000000,20.410534,0.057648,14,0,7.142857,4.735352,true,0.000000,0.000000,20.410534,16.802382,
3979,e-,100.000000,100.000000,41.034364,0.059146,14,0,7.142857,6.526995,true,-0.000000,-0.000000,39.748097,23.326735,
3980,e-,100.000000,100.000000,31.087365,0.055691,13,0,7.692308,5.564910,true,0.000000,0.000000,25.852967,23.342214,
3981,e-,100.000000,100.000000,23.814985,0.044511,11,0,9.090909,9.093516,true,0.000000,0.000000,23.787959,30.114467,
3982,e-,100.000000,100.000000,39.202330,0.064132,15,0,6.666667,5.240236,true,0.000000,0.000000,38.490212,22.232062,
3983,e-,100.000000,100.000000,34.237912,0.062035,15,0,6.666667,4.398904,true,-0.000000,-0.000000,32.642919,14.133706,
3984,e-,100.000000,100.000000,16.386381,0.052269,13,0,7.692308,5.291811,true,0.000000,0.000000,12.848250,21.087630,
3985,e-,100.000000,100.000000,26.541851,0.055578,14,0,7.142857,5.346636,true,-0.000000,-0.000000,20.266703,21.962898,
3986,e-,100.000000,100.000000,34.515183,0.056018,13,0,7.692308,5.747592,true,-0.000000,-0.000000,34.515183,23.731286,
3987,e-,100.000000,100.000000,25.298896,0.042075,11,0,9.090909,4.566821,true,0.000000,0.000000,24.740611,15.603387,
3988,e-,100.000000,100.000000,19.058191,0.060908,15,0,6.666667,5.298315,true,-0.000000,-0.000000,3.110168,24.131838,
3989,e-,100.000000,100.000000,19.376843,0.035179,10,0,10.000000,10.666949,true,0.000000,0.000000,7.965478,38.907474,
3990,e-,100.000000,100.000000,38.033086,0.066091,16,0,6.250000,4.566649,true,-0.000000,-0.000000,35.526660,20.154499,
3991,e-,100.000000,100.000000,31.777001,0.063308,15,0,6.666667,4.012982,true,0.000000,0.000000,27.510456,16.760636,
3992,e-,100.000000,100.000000,37.020527,0.056033,13,0,7.692308,6.214525,true,-0.000000,-0.000000,36.385292,24.751272,
3993,e-,100.000000,100.000000,17.989855,0.050152,12,0,8.333333,5.797124,true,0.000000,0.000000,12.542255,18.286447,
3994,e-,100.000000,100.000000,27.989211,0.058438,14,0,7.142857,5.118286,true,-0.000000,-0.000000,24.893840,19.768120,
3995,e-,100.000000,100.000000,32.303898,0.054623,14,0,7.142857,4.900715,true,0.000000,0.000000,32.303898,16.149660,
3996,e-,100.000000,100.000000,17.792315,0.052362,13,0,7.692308,4.129091,true,-0.000000,-0.000000,13.153437,16.420254,
3997,e-,100.000000,100.000000,32.702568,0.049225,13,0,7.692308,5.432260,true,0.000000,0.000000,32.702568,18.703633,
3998,e-,100.000000,100.000000,33.436475,0.060604,14,0,7.142857,5.990651,true,0.000000,0.000000,33.436475,26.492007,
3999,e-,100.000000,100.000000,23.868578,0.057247,14,0,7.142857,4.429746,true,0.000000,0.000000,22.281467,17.795477,
4000,e-,100.000000,100.000000,23.523653,0.051892,13,0,7.692308,5.150439,true,0.000000,0.000000,23.523653,19.708775,
4001,e-,100.000000,100.000000,20.561093,0.050101,13,0,7.692308,6.462258,true,0.000000,0.000000,20.223979,24.602592,
4002,e-,100.000000,100.000000,26.172638,0.054227,13,0,7.692308,5.669985,true,-0.000000,-0.000000,19.499165,19.169618,
4003,e-,100.000000,76.476162,31.028525,0.045055,11,0,6.952378,6.423122,false,23.523838,0.235238,31.028525,24.951709,
4004,e-,100.000000,100.000000,38.207874,0.069336,16,0,6.250000,4.281902,true,0.000000,0.000000,37.346294,18.660264,
4005,e-,100.000000,100.000000,43.469948,0.071726,16,0,6.250000,5.343150,true,0.000000,0.000000,43.176141,24.783783,
4006,e-,100.000000,100.000000,34.114116,0.071149,17,0,5.882353,4.093979,true,0.000000,0.000000,31.647411,18.539765,
4007,e-,100.000000,100.000000,18.101345,0.051768,13,0,7.692308,8.086702,true,0.000000,0.000000,18.101345,27.454501,
4008,e-,100.000000,100.000000,39.125522,0.062092,15,0,6.666667,3.941163,true,0.000000,0.000000,38.658406,15.457599,
4009,e-,100.000000,100.000000,40.269232,0.068101,16,0,6.250000,4.767981,true,0.000000,0.000000,40.054689,17.657990,
4010,e-,100.000000,100.000000,16.673396,0.059576,14,0,7.142857,5.639177,true,0.000000,0.000000,11.502991,24.878762,
4011,e-,100.000000,100.000000,37.582878,0.065973,16,0,6.250000,4.072146,true,-0.000000,-0.000000,37.569016,18.091805,
4012,e-,100.000000,100.000000,16.614545,0.053237,13,0,7.692308,5.114991,true,0.000000,0.000000,15.371405,16.848792,
4013,e-,100.000000,70.213786,14.607354,0.048612,14,0,5.015270,3.053365,false,29.786214,0.297862,8.949180,10.264584,
4014,e-,100.000000,100.000000,28.990942,0.064311,15,0,6.666667,5.073782,true,0.000000,0.000000,28.581317,23.508843,
4015,e-,100.000000,100.000000,33.592626,0.060118,14,0,7.142857,4.797441,true,0.000000,0.000000,33.592626,19.871882,
4016,e-,100.000000,100.000000,27.321504,0.067190,16,0,6.250000,4.357646,true,0.000000,0.000000,21.631456,18.994612,
4017,e-,100.000000,100.000000,17.013053,0.056100,14,0,7.142857,5.100977,true,-0.000000,-0.000000,15.599739,22.356661,
4018,e-,100.000000,100.000000,41.336574,0.065869,15,0,6.666667,5.712687,true,0.000000,0.000000,36.967660,23.885449,
4019,e-,100.000000,100.000000,19.811211,0.056252,14,0,7.142857,5.637025,true,0.000000,0.000000,18.628873,24.950225,
4020,e-,100.000000,32.760959,6.501124,0.030894,12,0,2.730080,1.330618,false,67.239041,0.672390,4.462799,5.247531,
4021,e-,100.000000,100.000000,18.247192,0.044784,11,0,9.090909,5.830940,true,-0.000000,-0.000000,18.247192,22.132471,
4022,e-,100.000000,100.000000,22.523773,0.058195,14,0,7.142857,6.049056,true,0.000000,0.000000,9.524089,23.985647,
4023,e-,100.000000,17.579140,9.570386,0.023001,9,0,1.953238,1.007220,false,82.420860,0.824209,9.570386,3.437029,
4024,e-,100.000000,53.807666,11.839989,0.038838,12,0,4.483972,2.951860,false,46.192334,0.461923,4.785227,12.692600,
4025,e-,100.000000,100.000000,21.098555,0.056166,13,0,7.692308,5.848877,true,0.000000,0.000000,19.352202,23.968610,
4026,e-,100.000000,100.000000,21.156328,0.060627,15,0,6.666667,6.349545,true,0.000000,0.000000,15.402637,27.381705,
4027,e-,100.000000,100.000000,14.802914,0.062522,15,0,6.666667,4.458599,true,-0.000000,-0.000000,14.802914,17.731522,
4028,e-,100.000000,100.000000,31.972568,0.068771,16,0,6.250000,4.842476,true,-0.000000,-0.000000,29.295825,18.379908,
4029,e-,100.000000,100.000000,16.727439,0.057973,14,0,7.142857,4.820534,true,0.000000,0.000000,15.971394,20.889055,
4030,e-,100.000000,100.000000,42.125626,0.058391,14,0,7.142857,5.168398,true,-0.000000,-0.000000,41.586618,19.151981,
4031,e-,100.000000,100.000000,28.393267,0.061810,15,0,6.666667,4.328514,true,0.000000,0.000000,24.249676,18.744485,
4032,e-,100.000000,100.000000,18.923485,0.056966,14,0,7.142857,4.821661,true,-0.000000,-0.000000,13.294813,21.073475,
4033,e-,100.000000,100.000000,20.575794,0.040144,10,0,10.000000,8.624350,true,0.000000,0.000000,20.398767,29.104764,
4034,e-,100.000000,100.000000,40.701475,0.056726,14,0,7.142857,4.981839,true,-0.000000,-0.000000,40.701475,18.707258,
4035,e-,100.000000,100.000000,17.020765,0.035221,10,0,10.000000,10.608952,true,0.000000,0.000000,11.516831,36.052264,
4036,e-,100.000000,100.000000,33.609442,0.060905,14,0,7.142857,5.756198,true,-0.000000,-0.000000,33.609442,25.341229,
4037,e-,100.000000,100.000000,20.392043,0.056348,14,0,7.142857,4.980255,true,0.000000,0.000000,12.816866,21.791951,
4038,e-,100.000000,100.000000,17.911493,0.063498,15,0,6.666667,5.023350,true,0.000000,0.000000,17.911493,20.641997,
4039,e-,100.000000,100.000000,11.795438,0.053754,14,0,7.142857,4.701232,true,-0.000000,-0.000000,5.150292,16.210196,
4040,e-,100.000000,100.000000,16.261219,0.045850,12,0,8.333333,8.726386,true,0.000000,0.000000,14.743382,29.543881,
4041,e-,100.000000,22.552966,4.421982,0.024050,11,0,2.050270,1.049232,false,77.447034,0.774470,2.387600,4.193070,
4042,e-,100.000000,100.000000,18.261351,0.065708,16,0,6.250000,4.219658,true,0.000000,0.000000,17.237977,16.189315,
4043,e-,100.000000,68.341944,17.114109,0.048339,14,0,4.881567,3.033853,false,31.658056,0.316581,10.077436,11.924784,
4044,e-,100.000000,100.000000,20.488465,0.048281,12,0,8.333333,4.718460,true,0.000000,0.000000,19.978141,17.236650,
4045,e-,100.000000,100.000000,19.254289,0.056626,15,0,6.666667,5.632030,true,-0.000000,-0.000000,18.428281,23.663151,
4046,e-,100.000000,100.000000,17.318182,0.031839,9,0,11.111111,9.159871,true,0.000000,0.000000,14.199841,28.897093,
4047,e-,100.000000,81.068892,23.808354,0.052694,14,0,5.790635,4.289744,false,18.931108,0.189311,18.699410,16.335181,
4048,e-,100.000000,100.000000,14.030397,0.057927,14,0,7.142857,6.433356,true,0.000000,0.000000,12.232927,21.733886,
4049,e-,100.000000,100.000000,22.784420,0.049266,12,0,8.333333,5.013321,true,0.000000,0.000000,19.862556,16.769847,
4050,e-,100.000000,100.000000,27.835151,0.052557,13,0,7.692308,4.851593,true,-0.000000,-0.000000,27.163231,16.887925,
4051,e-,100.000000,100.000000,27.822360,0.042740,11,0,9.090909,10.483166,true,0.000000,0.000000,27.067407,38.409988,
4052,e-,100.000000,100.000000,44.004715,0.066046,16,0,6.250000,4.979627,true,-0.000000,-0.000000,44.004715,23.559331,
4053,e-,100.000000,100.000000,25.217319,0.052161,13,0,7.692308,5.773302,true,-0.000000,-0.000000,25.131472,24.467289,
4054,e-,100.000000,100.000000,27.410081,0.061989,15,0,6.666667,4.995335,true,0.000000,0.000000,21.939818,17.887252,
4055,e-,100.000000,100.000000,37.387249,0.065402,16,0,6.250000,4.542917,true,-0.000000,-0.000000,37.088101,21.452153,
4056,e-,100.000000,100.000000,14.488068,0.061112,15,0,6.666667,5.043144,true,0.000000,0.000000,10.482900,20.462968,
4057,e-,100.000000,100.000000,11.823225,0.039809,12,0,8.333333,9.747552,true,-0.000000,-0.000000,10.718237,36.338374,
4058,e-,100.000000,100.000000,15.618287,0.039541,10,0,10.000000,8.529091,true,0.000000,0.000000,14.578109,28.266500,
4059,e-,100.000000,100.000000,26.720401,0.064870,15,0,6.666667,5.651892,true,-0.000000,-0.000000,18.515577,21.454112,
4060,e-,100.000000,100.000000,37.429803,0.063460,15,0,6.666667,4.937532,true,0.000000,0.000000,37.152812,17.990931,
4061,e-,100.000000,100.000000,33.557654,0.068308,16,0,6.250000,4.727237,true,0.000000,0.000000,30.614755,18.114608,
4062,e-,100.000000,100.000000,32.081196,0.049274,12,0,8.333333,5.560959,true,0.000000,0.000000,32.081196,19.935175,
4063,e-,100.000000,100.000000,12.277584,0.048631,15,0,6.666667,5.000101,true,0.000000,0.000000,2.924144,21.605168,
4064,e-,100.000000,100.000000,35.375100,0.059446,14,0,7.142857,4.617858,true,0.000000,0.000000,35.375100,17.960213,
4065,e-,100.000000,100.000000,41.666744,0.060444,14,0,7.142857,6.520604,true,0.000000,0.000000,41.666744,24.819893,
4066,e-,100.000000,100.000000,27.284574,0.036021,9,0,11.111111,9.427263,true,-0.000000,-0.000000,27.284574,25.200080,
4067,e-,100.000000,100.000000,17.736486,0.038045,10,0,10.000000,10.603423,true,-0.000000,-0.000000,17.387848,36.118387,
4068,e-,100.000000,100.000000,25.047760,0.056468,14,0,7.142857,4.600144,true,0.000000,0.000000,23.306607,15.749956,
4069,e-,100.000000,100.000000,26.983389,0.053343,13,0,7.692308,3.953231,true,0.000000,0.000000,26.329073,15.566227,
4070,e-,100.000000,100.000000,15.712275,0.064759,17,0,5.882353,4.689791,true,0.000000,0.000000,5.950633,22.313625,
4071,e-,100.000000,100.000000,20.211115,0.059761,14,0,7.142857,5.256735,true,0.000000,0.000000,15.098574,20.541775,
4072,e-,100.000000,100.000000,30.691401,0.062085,15,0,6.666667,4.561760,true,0.000000,0.000000,25.414695,16.736354,
4073,e-,100.000000,100.000000,20.025980,0.054212,13,0,7.692308,5.586304,true,0.000000,0.000000,16.060814,18.413065,
4074,e-,100.000000,100.000000,20.740813,0.054610,13,0,7.692308,6.179295,true,0.000000,0.000000,16.564493,24.301838,
4075,e-,100.000000,100.000000,25.790222,0.059393,14,0,7.142857,5.014059,true,-0.000000,-0.000000,23.911232,19.502245,
4076,e-,100.000000,16.396638,4.760250,0.014878,7,0,2.342377,1.040183,false,83.603362,0.836034,3.703785,4.030008,
4077,e-,100.000000,78.309316,13.023457,0.038941,13,0,6.023794,4.027729,false,21.690684,0.216907,13.023457,13.028074,
4078,e-,100.000000,100.000000,22.465825,0.052145,13,0,7.692308,5.389739,true,0.000000,0.000000,17.628096,21.290040,
4079,e-,100.000000,74.741451,19.171511,0.061682,16,0,4.671341,2.558349,false,25.258549,0.252585,7.953558,8.883093,
4080,e-,100.000000,100.000000,29.493904,0.054196,13,0,7.692308,4.885073,true,0.000000,0.000000,25.738385,19.420140,
4081,e-,100.000000,100.000000,21.318712,0.048682,12,0,8.333333,7.358242,true,-0.000000,-0.000000,21.318712,24.372846,
4082,e-,100.000000,100.000000,25.190100,0.048884,12,0,8.333333,4.920169,true,0.000000,0.000000,24.521171,20.286100,
4083,e-,100.000000,100.000000,23.381358,0.060212,15,0,6.666667,5.100244,true,0.000000,0.000000,22.644515,19.076214,
4084,e-,100.000000,100.000000,27.509673,0.065834,16,0,6.250000,4.824629,true,0.000000,0.000000,25.197706,21.572172,
4085,e-,100.000000,100.000000,25.377831,0.040845,10,0,10.000000,9.096059,true,-0.000000,-0.000000,25.377831,29.261622,
4086,e-,100.000000,100.000000,14.477030,0.057868,16,0,6.250000,4.217446,true,0.000000,0.000000,13.603918,17.152864,
4087,e-,100.000000,100.000000,38.115129,0.059801,15,0,6.666667,4.552551,true,0.000000,0.000000,36.964284,16.378007,
4088,e-,100.000000,100.000000,24.105048,0.054317,13,0,7.692308,5.292010,true,0.000000,0.000000,22.718153,21.501053,
4089,e-,100.000000,40.209556,7.613114,0.039294,15,0,2.680637,1.158218,false,59.790444,0.597904,4.022148,6.096256,
4090,e-,100.000000,100.000000,23.365668,0.036323,10,0,10.000000,9.536687,true,0.000000,0.000000,19.984761,32.040374,
4091,e-,100.000000,100.000000,34.239183,0.064320,15,0,6.666667,4.047326,true,0.000000,0.000000,33.336451,16.264800,
4092,e-,100.000000,100.000000,29.453868,0.058377,14,0,7.142857,4.392754,true,-0.000000,-0.000000,20.646727,17.220372,
4093,e-,100.000000,68.467517,9.094225,0.062283,20,0,3.423376,1.689261,false,31.532483,0.315325,2.626448,8.156772,
4094,e-,100.000000,100.000000,18.039406,0.059826,15,0,6.666667,4.834858,true,-0.000000,-0.000000,17.516887,20.781588,
4095,e-,100.000000,22.417363,4.917645,0.021017,10,0,2.241736,0.955077,false,77.582637,0.775826,3.398198,4.405362,
4096,e-,100.000000,100.000000,25.483147,0.048857,12,0,8.333333,9.486926,true,0.000000,0.000000,25.483147,34.919785,
4097,e-,100.000000,100.000000,32.468806,0.049158,12,0,8.333333,7.282789,true,0.000000,0.000000,32.468806,22.880144,
4098,e-,100.000000,100.000000,47.525566,0.067790,16,0,6.250000,4.908926,true,-0.000000,-0.000000,47.525566,22.001355,
4099,e-,100.000000,100.000000,24.190687,0.052648,13,0,7.692308,4.280096,true,-0.000000,-0.000000,23.460867,16.057456,
4100,e-,100.000000,100.000000,26.999811,0.050743,12,0,8.333333,7.120729,true,0.000000,0.000000,26.868542,22.346335,
4101,e-,100.000000,100.000000,24.128145,0.048385,12,0,8.333333,4.879826,true,-0.000000,-0.000000,2.278029,16.371538,
4102,e-,100.000000,100.000000,16.860140,0.067169,16,0,6.250000,4.931382,true,-0.000000,-0.000000,15.101248,19.290748,
4103,e-,100.000000,100.000000,22.076197,0.047581,12,0,8.333333,7.643513,true,-0.000000,-0.000000,22.076197,29.033754,
4104,e-,100.000000,100.000000,25.806955,0.058668,14,0,7.142857,4.165349,true,0.000000,0.000000,25.806955,17.914971,
4105,e-,100.000000,100.000000,19.074635,0.054890,14,0,7.142857,5.039249,true,0.000000,0.000000,15.303255,19.976007,
4106,e-,100.000000,100.000000,30.605657,0.059259,14,0,7.142857,4.751254,true,0.000000,0.000000,29.836304,18.062821,
4107,e-,100.000000,100.000000,31.968723,0.054481,13,0,7.692308,6.502592,true,0.000000,0.000000,31.564480,21.878888,
4108,e-,100.000000,100.000000,21.151834,0.051055,13,0,7.692308,7.311553,true,0.000000,0.000000,11.648814,29.090286,
4109,e-,100.000000,100.000000,26.925879,0.048522,12,0,8.333333,5.133508,true,0.000000,0.000000,26.899104,17.725981,
4110,e-,100.000000,100.000000,12.947103,0.038932,10,0,10.000000,8.255002,true,0.000000,0.000000,11.065453,27.016711,
4111,e-,100.000000,100.000000,19.978430,0.065519,15,0,6.666667,5.580045,true,0.000000,0.000000,19.978430,21.624462,
4112,e-,100.000000,100.000000,29.611791,0.065406,16,0,6.250000,4.349716,true,-0.000000,-0.000000,28.925294,19.262275,
4113,e-,100.000000,100.000000,38.999835,0.058082,14,0,7.142857,4.729161,true,0.000000,0.000000,38.999835,20.341256,
4114,e-,100.000000,100.000000,34.596413,0.055462,13,0,7.692308,6.565975,true,0.000000,0.000000,34.596413,24.262610,
4115,e-,100.000000,51.213431,9.647477,0.046517,14,0,3.658102,1.655930,false,48.786569,0.487866,9.647477,6.367816,
4116,e-,100.000000,100.000000,34.439591,0.051380,13,0,7.692308,5.455849,true,-0.000000,-0.000000,34.439591,20.804431,
4117,e-,100.000000,100.000000,19.244230,0.062889,18,0,5.555556,4.193744,true,-0.000000,-0.000000,7.767295,18.389581,
4118,e-,100.000000,100.000000,22.498456,0.047715,12,0,8.333333,5.527298,true,-0.000000,-0.000000,21.812373,21.706692,
4119,e-,100.000000,53.746032,10.672829,0.042055,14,0,3.839002,2.540202,false,46.253968,0.462540,5.134775,10.093291,
4120,e-,100.000000,100.000000,31.742213,0.046799,11,0,9.090909,7.534747,true,-0.000000,-0.000000,30.996227,29.855023,
4121,e-,100.000000,100.000000,33.422131,0.061973,15,0,6.666667,4.475321,true,0.000000,0.000000,32.881859,17.219212,
4122,e-,100.000000,100.000000,8.343646,0.050890,15,0,6.666667,6.448337,true,-0.000000,-0.000000,8.047859,22.851406,
4123,e-,100.000000,100.000000,11.565645,0.039125,10,0,10.000000,8.761139,true,0.000000,0.000000,11.565645,27.302640,
4124,e-,100.000000,100.000000,25.969222,0.056435,14,0,7.142857,6.649731,true,0.000000,0.000000,25.930512,28.715737,
4125,e-,100.000000,100.000000,19.671326,0.062735,15,0,6.666667,4.098274,true,0.000000,0.000000,19.671326,16.424563,
4126,e-,100.000000,100.000000,38.967289,0.067237,16,0,6.250000,4.071058,true,0.000000,0.000000,36.810532,16.227721,
4127,e-,100.000000,100.000000,31.968336,0.058091,14,0,7.142857,4.019487,true,0.000000,0.000000,29.650119,14.547936,
4128,e-,100.000000,100.000000,25.525875,0.068536,16,0,6.250000,4.723119,true,-0.000000,-0.000000,17.152951,19.567244,
4129,e-,100.000000,100.000000,33.194256,0.061261,15,0,6.666667,5.146383,true,0.000000,0.000000,31.800377,23.762017,
4130,e-,100.000000,100.000000,28.173523,0.059694,14,0,7.142857,4.433090,true,0.000000,0.000000,28.173523,17.341606,
4131,e-,100.000000,100.000000,28.172624,0.055757,14,0,7.142857,5.235150,true,-0.000000,-0.000000,24.935358,20.309763,
4132,e-,100.000000,100.000000,17.791755,0.050532,12,0,8.333333,6.022463,true,-0.000000,-0.000000,4.522777,21.936672,
4133,e-,100.000000,100.000000,12.317226,0.046435,14,0,7.142857,3.731098,true,0.000000,0.000000,10.856505,17.070237,
4134,e-,100.000000,100.000000,26.362547,0.050382,13,0,7.692308,6.371151,true,-0.000000,-0.000000,24.428461,24.979612,
4135,e-,100.000000,100.000000,35.137337,0.059134,14,0,7.142857,4.957273,true,0.000000,0.000000,35.137337,20.686111,
4136,e-,100.000000,100.000000,35.728770,0.049105,12,0,8.333333,6.787154,true,0.000000,0.000000,35.728770,23.287976,
4137,e-,100.000000,100.000000,19.249027,0.066222,16,0,6.250000,3.963768,true,0.000000,0.000000,16.881359,16.175278,
4138,e-,100.000000,29.038770,7.405812,0.027593,10,0,2.903877,1.589281,false,70.961230,0.709612,5.593629,6.807797,
4139,e-,100.000000,100.000000,40.388025,0.066288,15,0,6.666667,5.773161,true,-0.000000,-0.000000,39.348042,24.966700,
4140,e-,100.000000,100.000000,23.337158,0.052128,13,0,7.692308,3.957130,true,0.000000,0.000000,18.781490,14.318262,
4141,e-,100.000000,70.274655,7.950122,0.051969,17,0,4.133803,2.425309,false,29.725345,0.297253,5.822456,10.045013,
4142,e-,100.000000,31.156723,8.311133,0.031737,11,0,2.832429,1.140095,false,68.843277,0.688433,7.080927,5.542042,
4143,e-,100.000000,100.000000,24.661729,0.050355,12,0,8.333333,4.989168,true,0.000000,0.000000,24.661729,21.460901,
4144,e-,100.000000,90.434308,14.042336,0.055832,17,0,5.319665,2.588795,false,9.565692,0.095657,3.994225,10.145324,
4145,e-,100.000000,37.731841,4.493105,0.011798,5,0,7.546368,10.376517,false,62.268159,0.622682,1.417613,28.260546,
4146,e-,100.000000,100.000000,14.468841,0.040648,11,0,9.090909,8.514878,true,0.000000,0.000000,11.136362,32.046666,
4147,e-,100.000000,100.000000,21.408271,0.055784,13,0,7.692308,5.753920,true,0.000000,0.000000,13.546443,23.460367,
4148,e-,100.000000,100.000000,27.105592,0.045961,12,0,8.333333,6.727213,true,0.000000,0.000000,26.702105,27.174844,
4149,e-,100.000000,100.000000,21.535954,0.059947,14,0,7.142857,5.729211,true,0.000000,0.000000,15.888647,25.151189,
4150,e-,100.000000,100.000000,10.741031,0.036772,9,0,11.111111,9.733878,true,0.000000,0.000000,10.741031,31.272953,
4151,e-,100.000000,100.000000,28.316330,0.058544,14,0,7.142857,5.006304,true,0.000000,0.000000,27.534037,19.516873,
4152,e-,100.000000,100.000000,31.768632,0.056293,14,0,7.142857,4.899807,true,0.000000,0.000000,30.606575,16.446346,
4153,e-,100.000000,29.547895,7.298945,0.028507,11,0,2.686172,1.236583,false,70.452105,0.704521,7.298945,4.807047,
4154,e-,100.000000,100.000000,31.653975,0.061048,15,0,6.666667,3.925912,true,-0.000000,-0.000000,29.000710,17.733869,
4155,e-,100.000000,100.000000,32.139350,0.059125,14,0,7.142857,5.448553,true,-0.000000,-0.000000,27.545868,18.714592,
4156,e-,100.000000,100.000000,24.223726,0.048124,12,0,8.333333,5.703753,true,0.000000,0.000000,24.223726,17.116304,
4157,e-,100.000000,100.000000,36.336837,0.064433,15,0,6.666667,4.808100,true,0.000000,0.000000,27.642033,18.151783,
4158,e-,100.000000,100.000000,40.846039,0.064847,15,0,6.666667,5.609770,true,0.000000,0.000000,40.846039,24.329186,
4159,e-,100.000000,100.000000,10.595299,0.065563,19,0,5.263158,4.336747,true,0.000000,0.000000,6.825054,18.624089,
4160,e-,100.000000,100.000000,23.504595,0.069761,16,0,6.250000,4.949518,true,0.000000,0.000000,18.454676,22.575690,
4161,e-,100.000000,100.000000,13.580680,0.057935,18,0,5.555556,4.132475,true,0.000000,0.000000,6.703474,17.250829,
4162,e-,100.000000,100.000000,30.263577,0.051344,13,0,7.692308,5.549673,true,0.000000,0.000000,28.682490,23.102201,
4163,e-,100.000000,100.000000,29.908895,0.060993,15,0,6.666667,4.945730,true,0.000000,0.000000,29.718208,21.626823,
4164,e-,100.000000,76.653094,9.295570,0.048857,16,0,4.790818,3.637850,false,23.346906,0.233469,5.632248,15.184915,
4165,e-,100.000000,100.000000,13.640280,0.058509,17,0,5.882353,4.454989,true,0.000000,0.000000,13.640280,17.755011,
4166,e-,100.000000,100.000000,26.659480,0.058526,14,0,7.142857,4.829371,true,0.000000,0.000000,26.659480,17.794193,
4167,e-,100.000000,100.000000,26.944996,0.061316,15,0,6.666667,4.492165,true,0.000000,0.000000,26.944996,15.348273,
4168,e-,100.000000,100.000000,37.608734,0.067217,16,0,6.250000,4.608882,true,0.000000,0.000000,37.608734,22.221274,
4169,e-,100.000000,100.000000,31.685904,0.058577,14,0,7.142857,5.360568,true,-0.000000,-0.000000,31.685904,17.218984,
4170,e-,100.000000,100.000000,37.106534,0.059352,15,0,6.666667,6.067657,true,0.000000,0.000000,37.083752,25.619345,
4171,e-,100.000000,100.000000,20.546236,0.043020,11,0,9.090909,8.631601,true,-0.000000,-0.000000,11.074929,27.034569,
4172,e-,100.000000,46.448294,8.375965,0.035710,12,0,3.870691,2.258441,false,53.551706,0.535517,5.128213,8.001034,
4173,e-,100.000000,100.000000,27.915918,0.055193,13,0,7.692308,6.415143,true,0.000000,0.000000,27.915918,23.837677,
4174,e-,100.000000,100.000000,13.337370,0.053511,15,0,6.666667,4.593130,true,-0.000000,-0.000000,12.249999,16.885596,
4175,e-,100.000000,100.000000,13.837394,0.051937,13,0,7.692308,5.541974,true,-0.000000,-0.000000,13.416232,19.879921,
4176,e-,100.000000,100.000000,28.434208,0.052077,13,0,7.692308,5.246984,true,0.000000,0.000000,25.280770,17.307198,
4177,e-,100.000000,100.000000,11.729317,0.035021,10,0,10.000000,5.576512,true,0.000000,0.000000,7.199474,21.608817,
4178,e-,100.000000,100.000000,25.258042,0.044958,11,0,9.090909,7.677223,true,-0.000000,-0.000000,9.410603,25.881262,
4179,e-,100.000000,100.000000,20.701960,0.056653,14,0,7.142857,5.909343,true,-0.000000,-0.000000,7.191604,22.466253,
4180,e-,100.000000,100.000000,30.910257,0.051333,13,0,7.692308,6.246465,true,0.000000,0.000000,30.910257,25.410935,
4181,e-,100.000000,24.743074,3.908188,0.019159,9,0,2.749230,0.797422,false,75.256926,0.752569,3.908188,4.073494,
4182,e-,100.000000,100.000000,33.142147,0.063132,15,0,6.666667,5.300017,true,0.000000,0.000000,33.142147,23.433146,
4183,e-,100.000000,100.000000,26.687295,0.042014,11,0,9.090909,7.454004,true,0.000000,0.000000,26.406359,21.735414,
4184,e-,100.000000,100.000000,27.009898,0.056145,14,0,7.142857,4.451798,true,0.000000,0.000000,23.700548,19.171001,
4185,e-,100.000000,100.000000,45.070310,0.062954,15,0,6.666667,4.685905,true,0.000000,0.000000,45.070310,17.479036,
4186,e-,100.000000,100.000000,25.637342,0.066435,16,0,6.250000,5.779958,true,0.000000,0.000000,18.844785,24.409860,
4187,e-,100.000000,100.000000,16.747311,0.039093,10,0,10.000000,7.094263,true,0.000000,0.000000,6.314368,24.896173,
4188,e-,100.000000,100.000000,31.063224,0.052464,13,0,7.692308,4.643442,true,0.000000,0.000000,31.063224,17.694378,
4189,e-,100.000000,100.000000,31.744491,0.046146,12,0,8.333333,7.322920,true,0.000000,0.000000,31.737905,24.001723,
4190,e-,100.000000,33.693352,10.532216,0.040634,12,0,2.807779,1.484962,false,66.306648,0.663066,7.580563,5.524853,
4191,e-,100.000000,100.000000,17.191329,0.056985,14,0,7.142857,6.381553,true,0.000000,0.000000,17.115963,28.774193,
